"","gender","v_m","mean_math","v_s","se","year","country"
"648","Male",0.380535751681664,487.47113268168,10.4663307264892,3.30499222820677,"2006","Lithuania"
"649","Female",0.28350688077588,481.614315072224,3.02246860727648,1.83376030718508,"2006","Luxembourg"
"650","Male",0.32805189027826,498.189830609727,2.57180569514588,1.7220534148161,"2006","Luxembourg"
"651","Female",0.444499497242359,519.557018370986,2.3712302227652,1.70429739759704,"2006","Macao-China"
"652","Male",1.4291502684458,530.316074718799,2.77357284351024,2.11862058086039,"2006","Macao-China"
"653","Female",0.444347986348522,401.327032117544,8.85724992902452,3.06438697175189,"2006","Mexico"
"654","Male",0.430885464107499,410.320672277506,10.7209154484684,3.35230935407181,"2006","Mexico"
"655","Female",0.354586803252294,393.293193953645,3.36039181260307,1.94573790025939,"2006","Montenegro"
"656","Male",1.93215859247029,404.938781602752,2.87745971643727,2.27948459687746,"2006","Montenegro"
"657","Female",0.147871917601338,524.129935307156,7.68916566473367,2.80474811094602,"2006","Netherlands"
"658","Male",0.505874085146694,536.941423180152,8.8379355668955,3.07326934535057,"2006","Netherlands"
"659","Female",1.12279603002011,516.845948438155,11.6194024351844,3.60093844312958,"2006","New Zealand"
"660","Male",0.524278966299545,527.475094852432,9.15660504114125,3.12821671255377,"2006","New Zealand"
"661","Female",0.366447635192733,486.657661125143,7.59589256609353,2.83471863300836,"2006","Norway"
"662","Male",0.277199095765554,492.826440748946,10.3459891112961,3.26781701235164,"2006","Norway"
"663","Female",0.581405902903811,490.918653864891,6.49603439617994,2.68211138464914,"2006","Poland"
"664","Male",0.687956280902834,499.999827988584,7.29053812262801,2.84887445488765,"2006","Poland"
"665","Female",1.12799126443663,458.959393348181,9.01295566222643,3.21971197152018,"2006","Portugal"
"666","Male",0.553858740502367,473.867539200373,13.347517324309,3.74328035457028,"2006","Portugal"
"667","Female",0.168045704929089,325.144713519997,1.41950424273568,1.27324745774362,"2006","Qatar"
"668","Male",0.81440645130801,310.932022243216,1.64829360663209,1.62036457261991,"2006","Qatar"
"669","Female",1.28740359202406,411.527827723781,22.5559594799209,4.90926102283732,"2006","Romania"
"670","Male",0.666654078535775,418.089159050635,16.5528297106195,4.16567096694667,"2006","Romania"
"671","Female",0.342332953553839,473.02707201363,14.6918411996321,3.88621161851703,"2006","Russian Federation"
"672","Male",1.03565378690911,478.561755719349,19.5812620977841,4.56333722642487,"2006","Russian Federation"
"673","Female",1.00872274979529,432.613747443052,18.1703160182412,4.40236110717823,"2006","Serbia"
"674","Male",0.487379993210564,438.052743481183,15.119245143173,3.96284003399401,"2006","Serbia"
"675","Female",1.05979561076432,484.73548634333,10.9885729979896,3.50147507929255,"2006","Slovak Republic"
"676","Male",0.575708852949686,499.076493848065,13.1908490743598,3.72581530646641,"2006","Slovak Republic"
"677","Female",0.718498217497238,502.06756643768,2.54827653673766,1.84674697718295,"2006","Slovenia"
"678","Male",0.182452986996663,506.863565706546,2.84401173999744,1.75013008784874,"2006","Slovenia"
"679","Female",0.55725705865473,475.629937073661,6.13472704664824,2.60833960922153,"2006","Spain"
"680","Male",0.293149408880717,484.189792161841,6.23421153067899,2.5663185346593,"2006","Spain"
"681","Female",0.0602027808927785,499.724574820553,8.73013110290536,2.96687957962178,"2006","Sweden"
"682","Male",0.50894212691701,504.858381747044,6.53636579481269,2.67340538398371,"2006","Sweden"
"683","Female",0.558839645559346,522.716526860624,12.054511776935,3.56722852528489,"2006","Switzerland"
"684","Male",0.181887375937543,536.172372997626,10.8956380414522,3.33375207425166,"2006","Switzerland"
"685","Female",0.379934931022274,419.885573691353,6.09948277080161,2.56035245386809,"2006","Thailand"
"686","Male",0.314474479888335,413.277546754107,14.2084188379781,3.81913448491201,"2006","Thailand"
"687","Female",0.512082334282953,358.164080670499,18.8805912089554,4.4153244512827,"2006","Tunisia"
"688","Male",0.601977252802771,373.473916229159,18.2030371332221,4.35033445111815,"2006","Tunisia"
"689","Female",0.554192444575924,420.734347064322,25.2384018056835,5.08954150579152,"2006","Turkey"
"690","Male",0.860442601255196,426.596591871634,30.4363724682721,5.60971510771967,"2006","Turkey"
"691","Female",0.121987378625501,487.167889696828,6.72996279533695,2.62227909454496,"2006","United Kingdom"
"692","Male",0.128964637974225,503.873033926557,6.35921701270059,2.55224892560848,"2006","United Kingdom"
"693","Female",0.549818990797513,470.060660819811,14.4821407872716,3.89126246560529,"2006","United States"
"694","Male",0.0329908221363828,478.606359172599,21.2852125143192,4.61787846319962,"2006","United States"
"695","Female",1.02154235185891,420.486505081329,8.30164649692033,3.08666443254705,"2006","Uruguay"
"696","Male",0.178930742223394,433.413826697761,13.0110293477754,3.63672190831846,"2006","Uruguay"
"697","Female",0.183776409757752,521.550185575295,7.03076302845773,2.69282281633364,"2003","Australia"
"698","Male",0.255376354301078,526.892626236512,8.72957514430761,3.00599846464846,"2003","Australia"
"699","Female",0.408668149215907,501.816063978019,15.1982025661144,3.9608842882838,"2003","Austria"
"700","Male",0.111102322660005,509.390082928193,15.4749139714082,3.95072610523688,"2003","Austria"
"701","Female",0.337956740259944,525.37017751231,10.0538752346495,3.23410317135392,"2003","Belgium"
"702","Male",0.030722688786172,532.881506971007,11.4949424083186,3.39585182757758,"2003","Belgium"
"703","Female",0.338329355224287,348.439801402807,18.8342547261109,4.38637093191855,"2003","Brazil"
"704","Male",1.280499000962,364.697635362668,35.3858102305769,6.07638124476495,"2003","Brazil"
"705","Female",0.158802222361149,529.602412490381,3.32954370777845,1.8761946526445,"2003","Canada"
"706","Male",0.0656127449794599,540.77423373351,4.13847740926401,2.05358532894043,"2003","Canada"
"707","Female",0.930723223884765,508.868865887196,17.9382629915349,4.36521830613276,"2003","Czech Republic"
"708","Male",0.0741240090300114,523.842493407836,18.1637622003303,4.272319160733,"2003","Czech Republic"
"709","Female",0.552479573302316,506.150424792831,8.19807200525652,2.97675116414176,"2003","Denmark"
"710","Male",0.590429582190781,522.727533753718,10.7081025558932,3.37884862853045,"2003","Denmark"
"711","Female",0.548183540411208,540.596927524783,3.80469929309951,2.11246764273277,"2003","Finland"
"712","Male",0.711777708738156,548.002168088457,5.2108747069947,2.4627236867908,"2003","Finland"
"713","Female",0.335285319651662,506.76319880644,8.12095838621661,2.9194692616636,"2003","France"
"714","Male",0.173065284814792,515.277834847737,12.4054068015656,3.55149055233762,"2003","France"
"715","Female",0.254935939825049,498.897135367422,15.1172990661344,3.92724104097578,"2003","Germany"
"716","Male",0.261108445834676,507.872593528012,15.5296840328517,3.98032839949838,"2003","Germany"
"717","Female",0.0644557478554941,435.55104907386,14.7250305863928,3.84738579867153,"2003","Greece"
"718","Male",0.464190814560182,454.952480263243,22.0061160300288,4.75006789504119,"2003","Greece"
"719","Female",0.572022770316315,548.347162171354,20.0777865833616,4.55677670154476,"2003","Hong Kong (China)"
"720","Male",1.36625336275504,552.404509436993,40.921149855272,6.52385268768218,"2003","Hong Kong (China)"
"721","Female",0.410331330850353,485.900976859458,10.4328177284668,3.30533134881924,"2003","Hungary"
"722","Male",0.42947462442906,493.695838756329,10.5798089854929,3.33094258953945,"2003","Hungary"
"723","Female",0.370116270185566,523.064692136389,4.26701601471873,2.17051964721387,"2003","Iceland"
"724","Male",0.214880539129925,507.653568239029,4.93664105581362,2.27914407240296,"2003","Iceland"
"725","Female",0.711596116806585,358.49943544209,20.0600336296188,4.57317711987921,"2003","Indonesia"
"726","Male",1.76049567645672,361.839196263271,13.2301352997304,3.91697971803256,"2003","Indonesia"
"727","Female",0.148977527219538,495.376234571641,11.3384598921172,3.39370489653721,"2003","Ireland"
"728","Male",0.224587038087519,510.183744557684,8.78024646597531,3.00828039113383,"2003","Ireland"
"729","Female",0.741646404128586,457.090743344859,13.8603914296662,3.84062066788957,"2003","Italy"
"730","Male",0.3725744140496,474.916140526397,20.3439009185876,4.55971383043357,"2003","Italy"
"731","Female",0.451977967597838,530.1117959017,15.2327043021148,3.97178522370384,"2003","Japan"
"732","Male",0.0911546626331898,538.532219746192,33.6351559766726,5.80900521361725,"2003","Japan"
"733","Female",0.656067799358676,528.307595074329,27.7967579570869,5.34640433528154,"2003","Korea"
"734","Male",0.255758599320351,551.714025969463,18.6606339010811,4.35517441904059,"2003","Korea"
"735","Female",0.364931565846993,482.026058106617,12.2224939907456,3.55814725240005,"2003","Latvia"
"736","Male",1.33961067177099,484.838937852951,21.3685821692293,4.7933406905158,"2003","Latvia"
"737","Female",6.89798154404381,521.00099332719,31.103269398044,6.27541610181322,"2003","Liechtenstein"
"738","Male",8.32416270652154,549.843966108425,42.3292236128559,7.23313340542546,"2003","Liechtenstein"
"739","Female",0.0806396140738954,484.758610479192,2.23709062291518,1.52769701178076,"2003","Luxembourg"
"740","Male",0.146880454901131,501.930335605824,3.2658385170549,1.85528840424778,"2003","Luxembourg"
"741","Female",0.790492644263564,516.937163074715,9.81778429053232,3.28121554666081,"2003","Macao (China)"
"742","Male",1.40972480977172,538.193595131923,21.5088848222569,4.81669540182717,"2003","Macao (China)"
"743","Female",0.125606621240158,379.973614617475,16.4531905207149,4.07479060397011,"2003","Mexico"
"744","Male",0.243578820686797,390.868893896408,17.9822520422516,4.27487387265118,"2003","Mexico"
"745","Female",0.14324709447327,535.215026505333,11.9630728965438,3.48352829899682,"2003","Netherlands"
"746","Male",0.264725981501269,540.330712203663,16.3008835313336,4.07658615867924,"2003","Netherlands"
"747","Female",0.178913602580625,516.225330720236,10.0006744638695,3.19614936868824,"2003","New Zealand"
"748","Male",0.926789865161595,530.707629933476,6.55780296423972,2.76946760270519,"2003","New Zealand"
"749","Female",0.323411264724596,492.048704501238,7.86303691143539,2.87247809897741,"2003","Norway"
"750","Male",0.394452509752757,498.270624733446,7.6318949341008,2.84696995871121,"2003","Norway"
"751","Female",0.237074397664907,487.451172682327,8.39367489660384,2.9458723960487,"2003","Poland"
"752","Male",0.621613457001654,493.041303849875,8.06905982793211,2.96900589024914,"2003","Poland"
"753","Female",0.194429747077543,460.188019822522,11.6236751756827,3.44339815765992,"2003","Portugal"
"754","Male",0.118874610858034,472.437031404304,17.3178289357128,4.17857373618588,"2003","Portugal"
"755","Female",0.861707890960911,463.38171130827,16.6896901877501,4.20995720369022,"2003","Russian Federation"
"756","Male",0.305205906369568,473.499170205002,27.4506463060382,5.27417229465266,"2003","Russian Federation"
"757","Female",0.407210706873014,488.629316938795,12.3762908634049,3.58677344024578,"2003","Slovakia"
"758","Male",0.257190152449682,507.289853758831,14.9337973561795,3.90415490716225,"2003","Slovakia"
"759","Female",0.404809834267059,480.74448773614,4.31096290497142,2.19014490527268,"2003","Spain"
"760","Male",0.331490734382906,489.605606005181,10.9975089201394,3.37569219589093,"2003","Spain"
"761","Female",0.23991707388615,505.777949660155,9.26201741891807,3.09029414580254,"2003","Sweden"
"762","Male",0.446706789816249,512.308281488416,8.36227454703122,2.98300564780067,"2003","Sweden"
"763","Female",0.307328010061675,517.951087842892,12.9405537589157,3.64819782508977,"2003","Switzerland"
"764","Male",0.454528411234905,534.57797821502,21.9624178870092,4.74424408947211,"2003","Switzerland"
"765","Female",0.312153069490876,418.787758824962,11.1505609732343,3.39487034459688,"2003","Thailand"
"766","Male",0.679168195882094,414.771920488318,14.8735939593724,3.96088320888548,"2003","Thailand"
"767","Female",0.104927875950334,352.738625361566,8.47669416680672,2.93302022119642,"2003","Tunisia"
"768","Male",0.199444520039322,364.906170527999,7.26073214764764,2.73862475919846,"2003","Tunisia"
"769","Female",0.360743652256325,415.093276948748,44.1200129722583,6.67479627816204,"2003","Turkey"
"770","Male",1.35170198720023,430.228088555803,60.4319303896259,7.87743440304432,"2003","Turkey"
"771","Female",0.328934740321147,505.140228860733,14.6505127371519,3.87881868943849,"2003","United Kingdom"
"772","Male",0.266519043329433,511.802759053067,8.08416201840496,2.89896272318226,"2003","United Kingdom"
"773","Female",0.543024710886637,479.714872578156,9.83740038202105,3.23867720452116,"2003","United States"
"774","Male",0.79579821514251,485.962852109556,10.1453239893959,3.33170854781251,"2003","United States"
"775","Female",0.746641663683541,416.302518884688,13.8478435878806,3.83976738674374,"2003","Uruguay"
"776","Male",0.664540474294774,428.391549671467,14.8172738833393,3.95154684300882,"2003","Uruguay"
"777","Female",0.411165880329739,436.271555214216,19.3195665409479,4.4511757544882,"2003","Yugoslavia"
"778","Male",0.847464299344384,437.484877216635,16.9293525423871,4.23630849934236,"2003","Yugoslavia"
"779","Female",0.647532335410399,389.557859974758,11.7805535570292,3.54366933552239,"2000","ALBANIA"
"780","Male",3.46847750565317,372.057822051052,18.9169068474932,4.80406909341206,"2000","ALBANIA"
"781","Female",1.89321457183875,388.897221193971,157.11927288422,12.6250200146545,"2000","ARGENTINA"
"782","Male",1.96657756960906,385.942567447052,60.9174769305968,7.95470741222627,"2000","ARGENTINA"
"783","Female",2.1001186546861,527.30925191049,23.9785148639241,5.14768464938825,"2000","AUSTRALIA"
"784","Male",1.73242245345988,539.274728606069,14.856755805714,4.1152961922401,"2000","AUSTRALIA"
"785","Female",0.155034486204364,503.02211407266,13.2306659414476,3.66288237934183,"2000","AUSTRIA"
"786","Male",0.262129704370975,530.070370561997,15.5246896988637,3.97985494008373,"2000","AUSTRIA"
"787","Female",0.361310976894787,517.506176601835,26.4054130060673,5.18063569249384,"2000","BELGIUM"
"788","Male",0.44443391912336,523.716928680259,21.0479652278134,4.64556626588852,"2000","BELGIUM"
"789","Female",0.05683122910039,321.948963749878,21.6445805945597,4.65969720791815,"2000","BRAZIL"
"790","Male",2.66356272745549,348.954374047007,19.2749549545129,4.74038291991896,"2000","BRAZIL"
"791","Female",0.603012447984836,431.605972932687,46.4719111144372,6.86990000305819,"2000","BULGARIA"
"792","Male",0.0356411983016991,427.759825881799,42.6941175425768,6.53734556074091,"2000","BULGARIA"
"793","Female",0.209319673550297,528.576329028392,2.28669545523249,1.59307220912702,"2000","CANADA"
"794","Male",0.154528030470193,538.843069224545,2.8983351108367,1.75606627078847,"2000","CANADA"
"795","Female",1.11250830233702,379.755254931438,20.5453255221288,4.67764208602296,"2000","CHILE"
"796","Male",0.826124301715202,388.032579642948,22.0988442352238,4.80522563437785,"2000","CHILE"
"797","Female",0.417631277820642,492.115607695522,8.23752307512545,2.95612594598238,"2000","CZECH REPUBLIC"
"798","Male",0.601444175278085,503.780334198442,18.6679921711096,4.40337656593702,"2000","CZECH REPUBLIC"
"799","Female",1.06608324280826,507.339291258532,7.94936131202142,3.03787116306655,"2000","DENMARK"
"800","Male",0.408968553029515,522.098747769503,9.3605081785211,3.13867335703423,"2000","DENMARK"
"801","Female",0.242407929586391,535.700199743578,6.57131025256233,2.6195800747574,"2000","FINLAND"
"802","Male",0.950020736670927,536.658145564986,6.84380551492959,2.82556727029011,"2000","FINLAND"
"803","Female",0.275832308612751,510.677418695875,7.48071111174466,2.79494362771058,"2000","FRANCE"
"804","Male",1.30126349447781,524.819523573985,14.985027577165,4.0677443098772,"2000","FRANCE"
"805","Female",1.00262072251314,483.040953629384,14.7513430275341,3.99430693544573,"2000","GERMANY"
"806","Male",0.333339481234699,497.634275985633,9.35150332883651,3.12274089644308,"2000","GERMANY"
"807","Female",1.26756130473978,444.266954045426,28.0802450398562,5.4407093844042,"2000","GREECE"
"808","Male",0.82343464537598,450.796750419705,58.3964656846193,7.706139582117,"2000","GREECE"
"809","Female",0.0300347699056444,551.388460867507,18.0629216940993,4.25428765106287,"2000","HONG KONG"
"810","Male",1.32385211814566,569.440061961798,26.9493097789861,5.34209063202422,"2000","HONG KONG"
"811","Female",0.852371316708323,484.704352599634,23.1207924352099,4.91361760979218,"2000","HUNGARY"
"812","Male",0.304399000257134,491.692249718303,26.8972479130168,5.22135295812545,"2000","HUNGARY"
"813","Female",0.161887086188977,518.030865580873,8.19503746559885,2.89642917555835,"2000","ICELAND"
"814","Male",2.67701145704308,513.470237817703,6.33195570029101,3.08939629195458,"2000","ICELAND"
"815","Female",1.6007894870723,364.248795591926,32.3218453772788,5.85173416704531,"2000","INDONESIA"
"816","Male",0.388919878215389,369.293754730072,18.3385370848506,4.33650100181115,"2000","INDONESIA"
"817","Female",0.80995928560825,497.258121749449,10.729692290095,3.42076649785175,"2000","IRELAND"
"818","Male",1.00112487506506,510.141538939376,14.9519955099705,4.01912246143963,"2000","IRELAND"
"819","Female",0.877548044011998,429.529559237265,88.205386960274,9.4476687395933,"2000","ISRAEL"
"820","Male",4.69392739050468,441.726136310443,103.078865839767,10.4264844846368,"2000","ISRAEL"
"821","Female",0.453483041422166,453.698027640717,13.5441481410266,3.75344212566721,"2000","ITALY"
"822","Male",1.66666755276915,462.136947103995,26.3335392092282,5.32292591274303,"2000","ITALY"
"823","Female",0.419043079252317,552.558232888746,34.5063535509891,5.91685771724248,"2000","JAPAN"
"824","Male",0.311064443163812,560.731103518973,52.8185330071692,7.29327157995407,"2000","JAPAN"
"825","Female",1.53548862763172,532.053266892762,24.0695331672404,5.09039482951947,"2000","KOREA, REPUBLIC OF"
"826","Male",0.173393869939767,558.599828339996,20.8479074830856,4.5886795624682,"2000","KOREA, REPUBLIC OF"
"827","Female",1.29851184899862,460.379146613372,29.8159795159348,5.60126715437972,"2000","LATVIA"
"828","Male",2.40631074541331,466.651518832732,25.1366480435099,5.29379079091778,"2000","LATVIA"
"829","Female",27.9556142541214,509.785372145139,89.7780801634613,11.105170744676,"2000","LIECHTENSTEIN"
"830","Male",20.9740737644969,521.48263667234,106.449986313528,11.472526959259,"2000","LIECHTENSTEIN"
"831","Female",1.90002746033543,439.156850836905,7.98874969426868,3.20449413272535,"2000","LUXEMBOURG"
"832","Male",0.127460140339399,454.131538916479,8.68939915661305,2.97360914126593,"2000","LUXEMBOURG"
"833","Female",2.07592867956799,383.856051288832,9.7328651572152,3.49628082005676,"2000","MACEDONIA"
"834","Male",1.05133770969145,381.006726229815,11.85599630562,3.62182296050618,"2000","MACEDONIA"
"835","Female",1.21235890918625,382.0314838337,13.2619139470164,3.83624095150968,"2000","MEXICO"
"836","Male",1.23381984409533,392.674445633961,18.6320459912018,4.48471067117113,"2000","MEXICO"
"837","Female",0.252839015958057,558.205539748953,20.7310194289672,4.58633036840096,"2000","NETHERLANDS"
"838","Male",1.76303116282469,568.747221530571,21.8838824977634,4.89893048462142,"2000","NETHERLANDS"
"839","Female",0.54328414357068,539.075781577487,16.5127260488882,4.14302631190933,"2000","NEW ZEALAND"
"840","Male",0.843098712407759,536.420623099606,24.3086982744285,5.03193965875166,"2000","NEW ZEALAND"
"841","Female",0.594147355355787,495.371137908303,7.88520183023456,2.93226510681785,"2000","NORWAY"
"842","Male",1.37777355323619,505.894443931736,12.6746385053684,3.78523008141538,"2000","NORWAY"
"843","Female",3.39102056568543,285.173179183444,35.8015394386321,6.31433006085797,"2000","PERU"
"844","Male",4.04153501404869,301.250988612634,32.6736272277713,6.12564031303094,"2000","PERU"
"845","Female",0.240762058100948,467.703609220707,39.4205566447943,6.3015451370688,"2000","POLAND"
"846","Male",0.943659267520888,472.451826166708,54.7576312367042,7.47596297193407,"2000","POLAND"
"847","Female",0.462132664424078,445.756418111595,21.9079245855681,4.73946028392231,"2000","PORTUGAL"
"848","Male",0.738452389767707,464.285336186739,20.8662255093103,4.66394343630275,"2000","PORTUGAL"
"849","Female",0.349966798813191,430.45440487044,19.9923725472645,4.51800096346164,"2000","ROMANIA"
"850","Male",1.52307376194212,419.984819570717,31.1704950175287,5.74440454110426,"2000","ROMANIA"
"851","Female",0.45098852629955,479.470225710793,38.251401775144,6.22836961063675,"2000","RUSSIAN FEDERATION"
"852","Male",1.32339222674482,477.595012020495,30.8654863287118,5.6968023487572,"2000","RUSSIAN FEDERATION"
"853","Female",0.499018675640822,468.627133268407,10.2748882677495,3.29753099735521,"2000","SPAIN"
"854","Male",0.439150505556042,486.77923510348,17.6344575367222,4.2616238857259,"2000","SPAIN"
"855","Female",0.785560442458328,506.656340492189,8.15108649514701,3.01558601702836,"2000","SWEDEN"
"856","Male",0.95793203241416,514.145868439554,9.3525832752309,3.24069463450784,"2000","SWEDEN"
"857","Female",0.31535117814786,522.801984170869,22.80845206893,4.81527501631085,"2000","SWITZERLAND"
"858","Male",0.744945625278379,536.973941979249,27.2735416470825,5.3073040611422,"2000","SWITZERLAND"
"859","Female",1.44347804259451,434.927395531173,13.1774619896049,3.86129973463837,"2000","THAILAND"
"860","Male",0.605590232766303,428.670614996056,23.3322764530943,4.90499589524944,"2000","THAILAND"
"861","Female",1.08364551128358,526.217833284922,12.162690836057,3.66920501602149,"2000","UNITED KINGDOM"
"862","Male",0.10379656408761,534.254475925375,12.0294261322014,3.48625615942182,"2000","UNITED KINGDOM"
"863","Female",0.523389367263262,489.628402480372,53.0884867117344,7.32915779284703,"2000","UNITED STATES"
"864","Male",1.00510988330203,496.78205877439,77.1306305264896,8.85080574786567,"2000","UNITED STATES"
